editor_id,full_name,base_damage,secondary_damage,capacity,ammo_per_shot,attack_delay_seconds,weight,value,has_object_template
"zzz_crossbowFlaming","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_CompoundBowPlasma","Arco compuesto lanzador de plasma",7,10.000000,999,1,0.500000,3.000000,45,False
"zzz_crossbowFirework","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_crossbowPoison","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_CompoundBowFlaming","Arco compuesto llameante",7,10.000000,999,1,0.500000,3.000000,45,False
"zzz_CompoundBowPoison","Arco compuesto venenoso",7,10.000000,999,1,0.500000,3.000000,45,False
"zzz_crossbowCryo","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_CompoundBowFirework","Arco compuesto pirotécnico",7,10.000000,999,1,0.500000,3.000000,45,False
"zzz_crossbowPlasma","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_crossbowExplosive","Objeto no válido",1,15.000000,1,1,0.150000,55.000000,50,False
"zzz_CompoundBowExplosive","Arco compuesto explosivo",7,10.000000,999,1,0.500000,3.000000,45,False
"zzz_CompoundBowCryo","Arco compuesto criogénico",7,10.000000,999,1,0.500000,3.000000,45,False
"FloaterFreezerGrenade","Granada de flotador congelador",0,3.000000,0,1,0.000000,0.700000,35,False
"FloaterFlamerGrenade","Granada de flotador lanzallamas",0,3.000000,0,1,0.000000,0.700000,35,False
"FloaterGnasherGrenade","Granada de flotador masticador",0,3.000000,0,1,0.000000,0.700000,35,False
"W05_TurboFertFertilizer","Fertilizador Turbo-Fert",0,3.000000,0,1,0.000000,1.000000,20,False
"ATX_TurkeyRipper","Destripapavos",0,0.000000,0,1,0.000000,6.000000,130,False
"zzz_W05_MQ_004P_PumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"zzz_W05_MQ_004P_Sledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"zzz_W05_MQ_004P_LaserGun","Láser",0,15.000000,30,1,0.250000,3.000000,60,False
"zzz_W05_MQ_004P_Sickle","Hoz",11,0.000000,0,1,0.000000,3.000000,15,False
"zzz_W05_MQ_004P_GaussPistol_DONOTUSE","Pistola Gauss",48,15.000000,6,1,0.150000,4.000000,85,False
"zzz_W05_MQ_004P_Knuckles","Puño americano",10,10.000000,0,1,0.000000,0.500000,10,False
"zzz_W05_MQ_004P_HuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"zzz_W05_MQ_004P_44","Calibre .44",48,10.000000,6,1,0.150000,4.000000,40,False
"W05_MQS_203P_10mmSMG","Subfusil de 10 mm de la vieja guardia",7,17.000000,30,1,0.233300,3.000000,70,False
"Creature_Holiday_Weapon_CandyCane","Bastón",10,0.000000,0,1,0.000000,2.000000,10,False
"Creature_Holiday_Weapon_SlayBells","Campanas asesinas",10,10.000000,0,1,0.000000,0.500000,60,False
"ZZZATX_TurkeyRipper","Destripapavos",0,0.000000,0,1,0.000000,6.000000,130,False
"zzz_Pilgrim_Musket","Mosquete de peregrino",0,15.000000,1,1,0.000000,6.000000,110,False
"crBearArm","Brazo de oso",25,0.000000,0,1,0.000000,10.000000,75,False
"W05_COMP_Astronaut_AlienBlaster_QuestReward","El V.A.T.S. ignoto",0,14.000000,42,1,0.200000,2.000000,90,False
"W05_COMP_Beckett_50CalMachineGun_QuestReward","Últimas palabras",8,36.000000,250,1,0.000000,18.000000,175,False
"zzz_HotRodBow","ArcoVaraCandente",7,10.000000,6,1,0.233300,3.000000,45,False
"W05_Minigun_Raider_Gail","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"W05_MQR_205P_PlasmaGun","Revientabichos",24,16.000000,18,1,0.300000,3.000000,85,False
"MTNL01_PumpActionShotgun_Fancy","Escopeta de corredera sofisticada",50,21.000000,8,1,0.500000,7.000000,100,False
"crFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"ATX_Grognak_HockeyStick","Palo de hockey de Grognak",25,10.000000,0,1,0.000000,10.000000,100,False
"POST_crSuperMutantBossMinigun_DailyOps","Ametralladora",8,15.000000,100,1,0.000000,18.000000,150,False
"crBloodEagleBoss_AutoGL_DailyOps","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"POST_crSuperMutantBossMissileLauncher_DailyOps","Lanzamisiles",5,15.000000,4,1,1.200000,20.000000,100,False
"zzz_TESTDMG_400","400 de daño",400,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_300","300 de daño",300,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_60","60 de daño",60,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_150","150 de daño",150,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_200","200 de daño",200,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_10","10 de daño",10,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_30","30 de daño",30,6.000000,12,1,0.233300,3.000000,45,False
"zzz_TESTDMG_100","100 de daño",100,6.000000,12,1,0.233300,3.000000,45,False
"POST_crSuperMutantBossHuntingRifle_DailyOps","Rifle de caza",80,15.000000,5,1,0.150000,6.000000,40,False
"crSuperMutantBoss_AssaultRifle_DailyOps_Boss","Rifle de asalto",0,15.000000,8,1,0.150000,8.000000,105,False
"zzz_LGN_NuclearProliferator_Weapon","Miniminibomba atómica ligera",0,3.000000,0,1,0.000000,0.250000,15,False
"zzz_AggDamageTestWeapon","",0,15.000000,5,1,0.150000,6.000000,40,False
"POST_crBloodEagleBossCultistBlade_DailyOps","Cuchilla de sectario",11,10.000000,0,1,0.000000,3.000000,35,False
"POST_crBloodEagleBossCombatShotgun_DailyOps","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"POST_crBloodEagleBossRevolver_DailyOps","Revólver del Oeste",60,10.000000,6,1,0.150000,4.000000,120,False
"POST_crBotWeapProtectronArmFlamerLeft_DailyOps","",0,6.000000,0,1,0.000000,30.000000,0,False
"POST_crBotWeapSentryCanonRight_DailyOps","SentryBotRightRocketLauncher",10,0.000000,0,1,3.000000,3.000000,0,False
"POST_crBotWeapSentryCanonLeft_DailyOps","SentryBotLeftRocketLauncher",10,0.000000,0,1,3.000000,3.000000,0,False
"WarGlaive","Guja de guerra",0,10.000000,0,1,0.000000,9.000000,40,False
"crAssaultronBoss_Right_Minigun_DailyOps","",1,0.000000,0,1,1.000000,3.000000,0,False
"crAssaultronBoss_Left_Minigun_DailyOps","",1,0.000000,0,1,1.000000,3.000000,0,False
"zzzQuadLauncher","Lanzador cuádruple",5,15.000000,1,1,1.200000,20.000000,100,False
"DailyOps_crAssaultronLaser","Láser de Asaltrón",0,8.000000,0,1,1.000000,8.000000,0,False
"BOSRocketLauncher","Lanzamisiles Tormenta infernal",0,30.000000,4,1,0.700000,13.000000,100,False
"AssaultRifle_WhistleInTheDark","Silbido en la oscuridad",30,23.000000,20,1,0.300000,8.000000,105,False
"bospistol","Pistola Cruzado",18,16.000000,12,1,0.230000,3.000000,40,False
"DLC01_AssaultronBlade_TheGutter","La destripadora",17,10.000000,0,1,0.000000,1.000000,70,False
"PlasmaSword","Cortador de plasma",16,10.000000,0,1,0.000000,3.000000,25,False
"WarGlaive_Oathbreaker","Perjuro",0,10.000000,0,1,0.000000,9.000000,40,False
"zzz_Test_fragGrenade","Granada de fragmentación",0,3.000000,0,1,0.000000,0.500000,15,False
"SuperSledge_TheFarmhand","El peón de granja",40,15.000000,0,1,0.000000,20.000000,70,False
"PlasmaGun_MindOverMatter","El poder de la mente",24,16.000000,18,1,0.300000,3.000000,85,False
"crWarGlaive","Guja de guerra",20,10.000000,0,1,0.000000,9.000000,40,False
"GatlingLaser_NONPLAYABLE","Ametralladora láser",0,15.000000,500,1,0.150000,18.000000,200,False
"44_NONPLAYABLE","Calibre .44",15,10.000000,6,1,0.150000,4.000000,40,False
"LaserGun_NONPLAYABLE","Láser",0,15.000000,30,1,0.250000,3.000000,60,False
"ATX_KDInkwell_Quill","Porra",11,0.000000,0,1,0.000000,2.000000,15,False
"crBOSRocketLauncher","Lanzamisiles Tormenta infernal",5,15.000000,4,1,0.700000,13.000000,100,False
"crScorchedBoss_PlasmaLauncher_DailyOps","Lanzador de plasma calcinado",1,15.000000,18,1,0.150000,4.000000,85,False
"DEL_crMoleMinerBoss_NukeLauncher_DailyOps","Lanzador de bombas atómicas",5,15.000000,1,1,2.000000,20.000000,100,False
"crCultistBoss_MothmanGun_DailyOps","Arma del hombre polilla",0,10.000000,16,1,0.150000,3.000000,90,False
"crMoleMinerBoss_Launcher_DailyOps","Minero topo lanzador",30,15.000000,1,1,1.200000,20.000000,100,False
"crBehemothBossFireHydrantBat","Boca de incendios",0,15.000000,0,1,0.000000,3.000000,0,False
"DeathclawGauntlet_UnstoppableMonster","Monstruo imparable",25,0.000000,0,1,0.000000,10.000000,85,False
"crScorchedSuiciderBomb","Bomba",50,10.000000,0,1,0.000000,0.000000,0,False
"44_MedicalMalpractice","Negligencia médica",48,17.000000,6,1,0.150000,4.000000,40,False
"FaceBreaker","Partecaras",20,10.000000,0,1,0.000000,4.000000,100,False
"crUnarmedBehemothBoss","Behemoth desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"crImposterlingLaser","Láser de Asaltrón",0,8.000000,0,1,1.000000,8.000000,0,False
"PepperShaker","Pimentero",90,36.000000,50,1,0.000000,18.000000,150,False
"crMissing_Kit_Minigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crBehemothBossGlassClub","Garrote de cristal de behemoth jefe",0,15.000000,0,1,0.000000,3.000000,0,False
"PipeWrench_MechanicsBestFriend","El mejor amigo de un mecánico",13,10.000000,0,1,0.000000,2.000000,30,False
"LeverGun_SoleSurvivor","Superviviente solitario",35,21.000000,5,1,0.500000,6.000000,135,False
"DEL_crPRCBoss_RiotShotgun_DailyOps","Escopeta antidisturbios",6,15.000000,8,1,0.500000,7.000000,50,False
"crPRCBoss_AutoShotgun_DailyOps","Escopeta antidisturbios",90,15.000000,50,1,0.000000,18.000000,150,False
"GaussPistol_NONPLAYABLE","Pistola Gauss",48,15.000000,18,1,0.150000,4.000000,85,False
"zzzTEMPLATE_Legendary_Weapon_Melee","Arma cuerpo a cuerpo de prueba",1,0.000000,0,1,0.000000,44.000000,10,False
"zzzTEMPLATE_Legendary_Weapon_Ranged","Arma a distancia de prueba",1,10.000000,12,1,0.233300,44.000000,40,False
"SCORE_S8_AlienBlaster_ZetasRevenge","La venganza de Zeta",0,10.000000,42,1,0.200000,2.000000,90,False
"crPRCGhoulMissile_MissileLauncher_DailyOps","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crPRCGhoulRanged_HandMadeGun_DailyOps","Rifle artesanal",32,15.000000,20,1,0.250000,8.000000,90,False
"crWorkshopTurretEnclaveMiniGunRight","Ametralladora de torreta",10,8.000000,0,1,0.000000,25.000000,0,False
"crWorkshopTurretEnclaveMinigunLeft","Ametralladora de torreta",10,8.000000,0,1,0.000000,25.000000,0,False
"E07B_Invaders_MissileStrikeWeapon","Ataque orbital",33,15.000000,1,1,0.000000,25.000000,400,False
"AlienRifle","Desintegrador alienígena",0,21.000000,25,1,0.300000,7.000000,250,False
"ElectroEnforcer","Ejecutor eléctrico",23,0.000000,0,1,0.000000,8.000000,100,False
"crAlienDrone","Ojobot láser",5,0.000000,0,1,3.000000,3.000000,0,False
"crWorkshopTurretEnclaveShotgunRight","Escopeta de la torreta",0,4.000000,0,1,0.400000,25.000000,0,False
"crWorkshopTurretEnclaveMissileLauncherRight","Lanzamisiles de la torreta",15,3.000000,4,1,0.750000,20.000000,0,False
"crWorkshopTurretEnclaveShotgunLeft","Escopeta de la torreta",0,4.000000,0,1,0.400000,25.000000,0,False
"crWorkshopTurretEnclaveLaserLeft","Arma láser de torreta",0,8.000000,0,1,1.000000,25.000000,0,False
"crWorkshopTurretEnclaveMissileLauncherLeft","Lanzamisiles de la torreta",15,3.000000,4,1,0.750000,20.000000,0,False
"crWorkshopTurretEnclaveLaserRight","Arma láser de torreta",0,8.000000,0,1,1.000000,25.000000,0,False
"crWeapZetanDrone","Láser de dron alienígena",0,0.000000,0,1,1.000000,3.000000,0,False
"crWeapZetanDroneHeadBeam","Rayo de cabeza de dron alienígena",0,8.000000,5,1,0.100000,8.000000,0,False
"SCORE_S7_GammaGun_Xerxos","Arma de rayos gamma de Xerxo",0,16.000000,8,1,0.150000,3.000000,0,False
"crAlienRifle","Desintegrador alienígena",0,15.000000,0,1,0.300000,7.000000,250,False
"crAlienBlaster","Bláster alienígena",0,10.000000,0,1,0.100000,2.000000,90,False
"crUnarmedPowerArmor","Servoarmadura desarmada",10,0.000000,0,1,0.000000,0.000000,0,False
"crElectroEnforcer","Ejecutor eléctrico",23,0.000000,0,1,0.000000,12.000000,40,False
"crAlienBlaster_Cryo","Bláster alienígena criogénico",0,10.000000,0,1,0.100000,2.000000,90,False
"crAlienBlaster_Poison","Bláster alienígena venenoso",0,10.000000,0,1,0.100000,2.000000,90,False
"crWeapZetanDrone_GammaGun","Arma gamma de dron de élite alienígena",1,0.000000,0,1,1.000000,3.000000,0,False
"crWeapZetanDrone_Suicider","Detonador láser alienígena",5,0.000000,0,1,1.000000,3.000000,0,False
"cr_alienprobe","El Invasor",9,10.000000,0,1,0.000000,1.000000,25,False
"crWeapEyebot_Suicider","Láser de ojobot suicida",5,0.000000,0,1,3.000000,3.000000,0,False
"crBaseballBat_Spiked","Bate de béisbol",10,10.000000,0,1,0.000000,3.000000,25,False
"crPipeGun_semiauto","Tubo",13,10.000000,12,1,0.166700,4.000000,25,False
"crHuntingRifle_Sniper","Rifle de caza",15,15.000000,5,1,0.150000,6.000000,40,False
"crAlienBlaster_Cryo_Kappa","Bláster alienígena criogénico",0,10.000000,0,1,0.100000,2.000000,90,False
"crWeapZetanDrone_GammaGun_Alpha","Arma gamma de dron de élite alienígena",1,0.000000,0,1,1.000000,3.000000,0,False
"crAlienRifle_General-Zeta","Desintegrador alienígena",0,15.000000,0,1,0.300000,7.000000,250,False
"crWeapZetanDrone_Omega","Láser de dron alienígena",0,0.000000,0,1,1.000000,3.000000,0,False
"crPlasmaGrenade","Granada de plasma",0,3.000000,0,1,0.000000,0.500000,30,False
"E08A_GulperSmacker","Crujetragadores",23,10.000000,0,1,0.000000,3.000000,35,False
"zzzE09A_Launcher_Weapon","Ataque sónico",0,0.000000,0,1,10.000000,3.000000,0,False
"crUltraciteAbominationThrowBloatflyWeapon","Ataque de lanzamiento de tochomosca",0,3.000000,0,1,5.000000,1.000000,0,False
"E08B_Minigun_FoundationsVengeance","La venganza de Fundación",8,35.000000,500,1,0.000000,18.000000,150,False
"E08B_SuperSledge_TheDebilitator","El Debilitador",40,15.000000,0,1,0.000000,20.000000,70,False
"E08B_HuntingRifle_DoctorsOrders","Órdenes del médico",20,21.000000,5,1,0.150000,6.000000,40,False
"E08B_CombatShotgun_CrowdControl","Control de masas",50,21.000000,8,1,0.500000,7.000000,125,False
"E08B_DeathTambo_ToneDeath","Muerte con ritmo",10,10.000000,0,1,0.000000,0.500000,60,False
"E08B_Blunderbuss_PiratePunch","Puñetazo pirata",7,17.000000,1,1,0.000000,3.000000,90,False
"ToyFireworkLauncher_Yellow","Lanzador de Nuka (amarillo)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Pink","Lanzador de Nuka (rosa)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Blue","Lanzador de Nuka (azul)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Gold","Lanzador de Nuka (dorado)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Red","Lanzador de Nuka (rojo)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Silver","Lanzador de Nuka (plateado)",0,0.000000,999,1,0.100000,2.000000,10,False
"ToyFireworkLauncher_Green","Lanzador de Nuka (verde)",0,0.000000,999,1,0.100000,2.000000,10,False
"AutoAxe","Hacha automática",0,1.000000,0,1,1.000000,12.000000,125,False
"crUnarmedTrogMelee","Troglodita desarmado",0,0.000000,0,1,0.000000,0.000000,0,False
"crTrogSpitAttack","Ataque de vómito de troglodita",0,0.000000,0,1,3.000000,3.000000,0,False
"XPD_ObjMod_CarryAndThrow_Object_Template","Plantilla para cargar objeto",5,3.000000,0,1,0.000000,0.500000,50,False
"XPD_Pitt01_ObjMod_CarryAndThrow_Object","Bote de refrigerante",5,3.000000,0,1,0.000000,0.500000,50,False
"crTrogBite","Mordisco de troglodita",0,0.000000,0,1,0.000000,0.000000,0,False
"crFanaticWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crFanaticBaseballBat","Bate de béisbol",16,10.000000,0,1,0.000000,3.000000,25,False
"crFanaticAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crFanaticTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crFanaticCombatRifle","Rifle de combate",33,15.000000,20,1,0.300000,7.000000,130,False
"crFanatic10mm","10 mm",18,10.000000,12,1,0.233300,3.000000,40,False
"crFanaticMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
"crFanaticKnife","Cuchillo de combate",9,10.000000,0,1,0.000000,1.000000,25,False
"crFanaticSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crFanaticShishkebab","Pincho moruno",13,0.000000,0,1,0.000000,3.000000,120,False
"crFanaticPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crFanaticPickAxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"crFanatic10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"crFanaticHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crFanaticM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crFanaticMinigun","Ametralladora",8,15.000000,500,1,0.000000,18.000000,150,False
"crFanaticLeverGun","Rifle de palanca",35,15.000000,5,1,0.500000,6.000000,135,False
"crFanaticMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crFanaticCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"crFanaticMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crFanaticPumpActionShotgun","Escopeta de corredera",50,15.000000,8,1,0.500000,7.000000,50,False
"crFanatic50CalMachineGun","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"crFanaticProtectronMeleeRight","",1,10.000000,0,1,0.000000,2.000000,0,False
"crFanaticProtectronMeleeLeft","",1,10.000000,0,1,0.000000,2.000000,0,False
"crFanaticFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"crFanaticSledgehammer_CustomBleed_XPD_Pitt02_Harrower","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"AutoAxe_NONPLAYABLE","Hacha automática",0,1.000000,0,1,1.000000,12.000000,125,False
"XPD_Pitt02_CarryAndThrow_Object_Troglocide","Troglocita",5,3.000000,0,1,0.000000,0.500000,50,False
"crTrogAcidReflux","Reflujo ácido",1,0.000000,0,1,8.000000,25.000000,0,False
"crFanaticAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crForemanAutoGrenadeLauncher","Lanzagranadas automático",1,15.000000,9999,1,0.500000,18.000000,225,False
"crUnarmedUltraciteAbomination","Abominación de ultracita desarmada",1,0.000000,0,1,0.000000,0.000000,0,False
"zzz_E09C_CompoundBow","Arco de cupido",7,10.000000,1,1,0.500000,3.000000,45,False
"DEL_crUnarmedUltraciteAbomination","Abominación desarmada",1,0.000000,0,1,0.000000,0.000000,0,False
"DEL_E09A_MoleMiner_UltraciteRifle_OLD","",33,15.000000,20,1,0.300000,7.000000,130,False
"zzzE09A_AutoGrenadeLauncher_NukaLauncher","Lanzador de Nuka",3,15.000000,12,1,0.500000,18.000000,225,False
"E09C_SubmachineGun_LoveTap","Latido de amor",0,21.000000,50,1,0.150000,7.000000,100,False
"E09B_SuperSledge_WhackerSmacker","Crujeanimales",40,15.000000,0,1,0.000000,20.000000,70,False
"E09D_SingleActionRevolver_GunthersRevolver","El gran hierro de Gunther",48,18.000000,6,1,0.150000,4.000000,100,False
"crUltraciteAbominationBelch","",1,0.000000,0,1,10.000000,3.000000,0,False
"UltraciteLaserGun_E09A","Láser de ultracita",0,10.000000,30,1,0.200000,3.000000,150,False
"E09C_CompoundBow_BurningLove","Amor ardiente",7,16.000000,1,1,0.500000,3.000000,45,False
"E09A_BaseballBat_RatBat","Murciélago rata topo",16,15.000000,0,1,0.000000,3.000000,25,False
"E09A_Broadsider_GrandFinale","Gran final",5,33.000000,1,1,0.500000,16.000000,140,False
"E09D_LeverGun_WesternSpirit","Espíritu del Oeste",35,21.000000,7,1,0.500000,6.000000,135,False
"DEL_SingleActionRevolver_Nuka","Revólver de acción simple de Nuka",48,10.000000,6,1,0.150000,4.000000,85,False
"E09A_MoleMinerM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"SCORE_S11_AutoGrenadeLauncher_NukaLauncher","Lanzador de Nuka",3,37.000000,12,1,0.500000,18.000000,225,False
"DLC04_PaddleBall_NWOT","Pádelbol ",1,6.000000,20,1,0.400000,2.000000,50,False
"crDailyOps_ZetanInquisitorLaser","Láser del monstruo de Flatwoods",0,6.000000,0,1,1.500000,8.000000,0,False
"DailyOps_crAlienRifle","Desintegrador alienígena",0,15.000000,0,1,0.500000,7.000000,250,False
"crAlienBlaster_Poison_DailyOps","Bláster alienígena venenoso",0,10.000000,0,1,0.250000,2.000000,90,False
"AlienBlaster_DailyOps","Bláster alienígena",0,10.000000,42,1,0.250000,2.000000,90,False
"DailyOps_crAlienBlaster_Cryo","Bláster alienígena criogénico",0,10.000000,0,1,0.250000,2.000000,90,False
"crAlienBlaster_DailyOps","Bláster alienígena",0,10.000000,0,1,0.250000,2.000000,90,False
"DoubleBarrelShotgun_ColdShoulder","Ninguneador",67,21.000000,2,1,0.400000,6.000000,100,False
"zzzcrWorkshopTurretMachineGun_Gamma","Ametralladora de torreta",10,8.000000,0,1,0.000000,25.000000,145,False
"crWorkshopTurretMachineGun_Cryo","Ametralladora de torreta",10,8.000000,0,1,0.000000,25.000000,145,False
"crWorkshopTurretMachineGun_Heavy_Cryo_Cryptid_Hunt","Torreta criogénica pesada",20,8.000000,0,1,0.000000,25.000000,0,False
"crWorkshopTurretMachineGun_Fire","Ametralladora de torreta",10,8.000000,0,1,0.000000,25.000000,145,False
"CrMolotovCocktail","Cóctel molotov",0,3.000000,0,1,0.000000,0.500000,20,False
"DEL_XPD_OvergrownPollinator_PoisonSpit","Saliva venenosa de dron de los agrestes",1,0.000000,0,1,1.000000,25.000000,0,False
"DEL_XPD_OvergrownPollinatorBlast","Explosión de dron de los agrestes",1,0.000000,0,1,8.000000,3.000000,0,False
"DEL_XPD_OvergrownPollinator_Breath","Veneno de polinizador agreste",1,0.000000,0,1,8.000000,25.000000,0,False
"DEL_XPD_OvergrownPollinatorBite","Mordisco de dron de los agrestes",1,0.000000,0,1,1.000000,0.000000,0,False
"crJerseyDevilUnarmed","Diablo de Jersey desarmado",1,0.000000,0,1,0.000000,1.000000,0,False
"DEL_crJerseyDevilTailSwipe","Coletazo de diablo de Jersey",1,0.000000,0,1,0.000000,3.000000,0,False
"crUnarmedOgua","Ogua desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"zzz_DONOTUSE_Moon_JawboneBlade","Cuchilla de hueso",9,10.000000,0,1,0.000000,1.000000,35,False
"zzz_Moon_PumpActionShotgun_Weapon_Tornado","Tornado de Tillberg",50,15.000000,8,1,0.500000,7.000000,50,False
"zzz_Moon_NukaHomemadeGrenade","Granada de Nuka-Cola casera",0,3.000000,0,1,0.000000,0.500000,15,False
"zzz_Moon_NukaAcidGrenade","Granada de ácido de Nuka-Cola",0,3.000000,0,1,0.000000,0.500000,15,False
"zzz_Moon_Flamer_Weapon_BlueFlamer","Lanzallamas azul",0,15.000000,100,1,0.150000,15.000000,150,False
"zzz_Moon_CultistPickaxe","Pico de sectario",23,10.000000,0,1,0.000000,2.500000,40,False
"ZZZ_crXPD_OvergrownBoss_Grenade","Granada de jefe agreste",0,3.000000,0,1,0.000000,0.500000,15,False
"crXPD_UnarmedOvergrownPollinator","Flotador desarmado",1,0.000000,0,1,1.000000,0.000000,0,False
"crXPD_OvergrownElderAssaultRifle_SingleShot","Lanzador de espina agreste",30,15.000000,20,1,0.250000,8.000000,105,False
"crXPD_UnarmedOvergrownThorn","Necrófago salvaje desarmado",5,0.000000,0,1,0.000000,0.000000,0,False
"crXPD_OvergrownSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crXPD_OvergrownBoss_Heavy","Lanzador de esporas de los agrestes",0,15.000000,1,1,1.200000,20.000000,100,False
"crUnarmedBlueDevil","Diablo azul desarmado",1,0.000000,0,1,0.000000,0.000000,0,False
"XPD_AC01_CarryAndThrow_Object","Materiales",5,3.000000,0,1,0.000000,0.500000,50,False
"crJerseyDevilBoulder","Lanzamiento de piedra de diablo de Jersey",0,0.000000,0,1,20.000000,1.000000,0,False
"crJerseyDevilSinisterGaze","Mirada siniestra del diablo de Jersey",0,0.000000,0,1,30.000000,1.000000,0,False
"DEL_crLesserDevilChargeAttack","Ataque de carga de diablo menor",1,0.000000,0,1,0.000000,0.000000,0,False
"DEl_crJerseyDevilChargeAttack_01","Ataque de carga del diablo de Jersey",1,0.000000,0,1,0.000000,0.000000,0,False
"DEL_crLesserDevilTailSwipe","Coletazo de diablo menor",1,0.000000,0,1,0.000000,3.000000,0,False
"CUT_NeedleSMG","Subfusil de agujas",7,10.000000,30,1,0.233300,3.000000,70,False
"crMobsterMissileLauncher","Lanzamisiles",0,15.000000,1,1,1.200000,20.000000,100,False
"crMobsterHuntingRifle","Rifle de caza",20,15.000000,5,1,0.150000,6.000000,40,False
"crMobsterWoodCuttingAxe","Hacha multiusos",23,10.000000,0,1,0.000000,4.000000,40,False
"crMobster50CalMachineGun","Ametralladora del calibre .50",8,15.000000,250,1,0.000000,18.000000,175,False
"crMobsterPipeWrench","Llave grifa",13,10.000000,0,1,0.000000,2.000000,30,False
"crMobsterAssaultRifle","Rifle de asalto",30,15.000000,20,1,0.250000,8.000000,105,False
"crMobsterSledgehammer","Almádena",23,15.000000,0,1,0.000000,12.000000,40,False
"crMobsterMG42","Ametralladora ligera",0,15.000000,75,1,0.250000,8.000000,150,False
"crMobsterPickAxe","Pico",23,10.000000,0,1,0.000000,2.500000,40,False
"crMobsterShishkebab","Pincho moruno",13,0.000000,0,1,0.000000,3.000000,120,False
"crMobsterCombatShotgun","Escopeta de combate",50,15.000000,8,1,0.500000,7.000000,125,False
"crMobsterDoubleBarrelShotgun","Escopeta de doble cañón",67,15.000000,2,1,0.275000,6.000000,100,False
"crMobsterFlamer","Lanzallamas",0,15.000000,100,1,0.150000,15.000000,150,False
"crMobsterM79","Lanzagranadas M79",3,15.000000,1,1,1.000000,6.000000,30,False
"crMobster10mmSMG","Subfusil de 10 mm",7,10.000000,30,1,0.233300,3.000000,70,False
"crMobsterBaseballBat","Bate de béisbol",16,10.000000,0,1,0.000000,3.000000,25,False
"crMobsterTireIron","Barreta",12,0.000000,0,1,0.000000,2.000000,25,False
"crMobsterMachete","Machete",14,10.000000,0,1,0.000000,2.000000,25,False
